,interaction_histogram,mse,user_mse,recall_at_k,interaction_spread,inter_cluster_interaction_similarity,intra_cluster_interaction_similarity,diversity_metric,inter_cluster_rec_similarity,intra_cluster_rec_similarity,serendipity_metric,novelty_metric,timesteps,state,model
170,[0. 0. 1. ... 0. 0. 0.],0.6556833227938428,"[0.65135347 0.68773004 0.65942732 0.64464488 0.65370484 0.64111854
 0.65037363 0.64275378 0.66498125 0.66554773 0.64281323 0.6599069
 0.67359994 0.64752236 0.65497354 0.66038204 0.66281821 0.64727044
 0.68807259 0.64874344 0.67494222 0.64374007 0.66983758 0.65432664
 0.6516892  0.65580389 0.6519289  0.65568526 0.64471885 0.66245505
 0.64631106 0.63796978 0.67893488 0.65459272 0.6597568  0.66677891
 0.64643845 0.64572536 0.69846659 0.64821895 0.67995574 0.63887397
 0.64891458 0.65982294 0.64808972 0.64273743 0.67219984 0.65128456
 0.66387529 0.66116938 0.63753048 0.64386175 0.64512152 0.63709987
 0.66766116 0.65950213 0.66600003 0.67014991 0.67117028 0.63266544
 0.65171367 0.64749693 0.67988541 0.65077588 0.64576842 0.64130126
 0.65763457 0.65642431 0.65052867 0.67774273 0.67153894 0.62723916
 0.65164942 0.65409374 0.66191288 0.6692402  0.67373936 0.65484905
 0.64451795 0.64120805 0.64615271 0.65311248 0.66125235 0.65509049
 0.65104277 0.66739413 0.66935235 0.63811183 0.65917645 0.65607581
 0.63003986 0.66166149 0.64754838 0.66756943 0.64192453 0.6579406
 0.64129706 0.6595891  0.65120919 0.64978534]",0.47,-0.5,0.1092343747812326,0.12687403981098508,0.6424444444444444,0.014668020805892903,0.03583599303797272,0.027,-2.13027322580514,170,run,myopic_prob
171,[0. 0. 0. ... 0. 0. 0.],0.6555780388600709,"[0.65101739 0.68800494 0.66055532 0.64760928 0.65427061 0.64086702
 0.65030924 0.6425688  0.66601341 0.66406805 0.64290993 0.65910044
 0.67496512 0.64816139 0.65374121 0.65808889 0.66354994 0.64763601
 0.68713143 0.64977256 0.67213179 0.64177898 0.66832116 0.65662399
 0.65152028 0.65582754 0.65071654 0.65561765 0.64028716 0.65782308
 0.64700161 0.63684573 0.67854577 0.65386321 0.65957187 0.66611447
 0.64610016 0.64497514 0.69837063 0.65068993 0.68068903 0.63767338
 0.64791096 0.6595228  0.64818817 0.6438347  0.67252921 0.651998
 0.66465917 0.66157807 0.63482433 0.64291604 0.6437109  0.64103808
 0.66643639 0.66047269 0.66680499 0.67201973 0.67189884 0.63151143
 0.65391816 0.64894134 0.68107667 0.64831466 0.64660525 0.6409687
 0.65988264 0.65643014 0.65148286 0.6770287  0.67212215 0.62850365
 0.65123873 0.65460516 0.66149156 0.66631261 0.67316063 0.65440134
 0.64459271 0.63978426 0.64506356 0.65419347 0.65945954 0.65325147
 0.6529809  0.6650293  0.66945638 0.63761504 0.65938599 0.65606411
 0.6298673  0.66226465 0.64708321 0.66730171 0.64157292 0.65595261
 0.64222808 0.6607965  0.65400964 0.65008102]",0.65,0.0,0.10963101044786235,0.12718170260449285,0.6212222222222222,0.015122871474352328,0.037403426689555756,0.015,-2.1368978458166747,171,run,myopic_prob
172,[0. 0. 0. ... 0. 0. 0.],0.6556495686679127,"[0.64954651 0.68804629 0.65974672 0.64884207 0.65354834 0.64108667
 0.65023297 0.64213529 0.66833169 0.66167998 0.64523047 0.66062107
 0.67507602 0.64827525 0.65292497 0.65932393 0.66115268 0.6489694
 0.68323537 0.65178921 0.67035619 0.63990109 0.66864684 0.65511165
 0.65343908 0.65563699 0.64901696 0.655453   0.63937824 0.65893256
 0.64696057 0.63752692 0.68046929 0.65448194 0.66031141 0.66669895
 0.64329619 0.64646513 0.69861427 0.64908485 0.68006827 0.63659559
 0.64758349 0.66168506 0.64941513 0.6429429  0.67313437 0.65211341
 0.66657143 0.66181557 0.6354706  0.64324223 0.64506752 0.64279923
 0.66594327 0.66158586 0.66830638 0.67216488 0.67029135 0.63346338
 0.65451462 0.64816232 0.67826954 0.64757167 0.6473651  0.64066683
 0.66078795 0.65733284 0.65305085 0.67767553 0.67298893 0.62812415
 0.65215038 0.65465195 0.6627212  0.66553877 0.67340433 0.65414269
 0.64407383 0.63910854 0.6477012  0.65219188 0.65945959 0.65353918
 0.65398176 0.66304252 0.67044051 0.63971818 0.6587544  0.65701079
 0.62845485 0.66412337 0.64642938 0.66542347 0.64049548 0.65582378
 0.64351792 0.6589313  0.65413318 0.64964516]",0.54,0.0,0.10988511887389693,0.12753108826880216,0.6035555555555555,0.0180712925078653,0.03800673907385886,0.013,-2.146121608476415,172,run,myopic_prob
173,[0. 0. 0. ... 0. 0. 0.],0.655821518868405,"[0.65014281 0.68895739 0.6599688  0.64828662 0.65212303 0.64145021
 0.65028531 0.64294848 0.66816673 0.66088782 0.64699672 0.66125855
 0.67543419 0.65017031 0.65369507 0.66015897 0.66102668 0.64972259
 0.6831919  0.65139345 0.66866552 0.64089054 0.66632579 0.65324007
 0.6544897  0.65665993 0.64929821 0.65494367 0.63871083 0.65521216
 0.64713882 0.63896802 0.67896145 0.65293094 0.66050779 0.66710137
 0.64481292 0.64810266 0.69232715 0.64958004 0.67967337 0.63679146
 0.64840304 0.66299064 0.64922155 0.64165513 0.6733304  0.65099958
 0.66571756 0.66044085 0.63568245 0.64402002 0.64493291 0.64081409
 0.66787657 0.66252492 0.66609714 0.67433165 0.67021046 0.63528116
 0.65691754 0.64633255 0.68051262 0.64917501 0.64930813 0.64165312
 0.66192887 0.65864875 0.6545462  0.6771937  0.67235194 0.63029791
 0.65220666 0.65454422 0.66161639 0.66396847 0.67075577 0.65483965
 0.64599143 0.63979856 0.64682554 0.6533079  0.66010904 0.65570545
 0.65306094 0.66158368 0.67096811 0.64012607 0.65880946 0.65823414
 0.62787637 0.66623324 0.64742589 0.66430915 0.64073536 0.65577195
 0.64552909 0.65891179 0.65778297 0.65013011]",0.64,0.5,0.1101113424445337,0.12775318184461681,0.6158888888888889,0.015468200192468884,0.03679453353571093,0.02,-2.1549386326729114,173,run,myopic_prob
174,[0. 0. 0. ... 0. 0. 0.],0.6559797491919094,"[0.65129593 0.68718863 0.66169746 0.64832606 0.65141536 0.64067822
 0.65125305 0.64387024 0.6679227  0.66117805 0.64980254 0.6607535
 0.67572044 0.65195802 0.65491766 0.65971665 0.6626343  0.64944812
 0.68348339 0.65267641 0.66742106 0.64159614 0.66999978 0.6536237
 0.65377442 0.65874023 0.65042828 0.65500608 0.63819683 0.65433834
 0.64810985 0.63897371 0.67901022 0.65292501 0.65850651 0.66756401
 0.64450479 0.64833906 0.69024667 0.64916082 0.68303664 0.63672178
 0.65027218 0.66295986 0.64826953 0.64084222 0.67361023 0.65219919
 0.66645785 0.66007742 0.63672504 0.64512074 0.64549169 0.64019175
 0.66595103 0.66354884 0.6672386  0.67541612 0.66979931 0.63448602
 0.65608957 0.64591659 0.67869616 0.6488925  0.65091955 0.64189428
 0.66167417 0.6593232  0.65761567 0.67615877 0.66881249 0.63332068
 0.65199306 0.65471498 0.65925986 0.6614869  0.66992578 0.65573247
 0.64609727 0.64027278 0.6463427  0.65325955 0.66112816 0.65292419
 0.65307602 0.66123374 0.67318404 0.63962005 0.65842933 0.65721689
 0.62651839 0.66711604 0.64675574 0.6643325  0.64116128 0.65733997
 0.64675864 0.65853887 0.65832523 0.65109854]",0.71,-0.5,0.11039730774417361,0.12807225979252937,0.6253333333333334,0.014288039725058741,0.031693640848293375,0.01,-2.1619263855144393,174,run,myopic_prob
175,[0. 0. 0. ... 0. 0. 0.],0.655210172372521,"[0.65037891 0.69040529 0.66122322 0.64633962 0.65039479 0.64045929
 0.65178052 0.64195055 0.66727994 0.66009214 0.64759919 0.66424113
 0.67142433 0.65027072 0.6536518  0.65703291 0.6631553  0.64805693
 0.68395674 0.65163369 0.66688829 0.63881999 0.67131045 0.65561449
 0.65396259 0.6567749  0.64904585 0.6536746  0.63962351 0.65372378
 0.64825531 0.63886381 0.67925731 0.65277855 0.65430876 0.66763454
 0.64230057 0.64857225 0.69112421 0.64771835 0.68203329 0.63701737
 0.64734135 0.66175903 0.6481745  0.63943684 0.67499697 0.65099029
 0.66424255 0.65980163 0.63608665 0.64484199 0.64238371 0.63578051
 0.66489745 0.6607132  0.66584477 0.67520035 0.66773871 0.63485253
 0.6583981  0.64541297 0.67825212 0.64824377 0.64894709 0.64314902
 0.65926453 0.65916168 0.65468946 0.67581026 0.66704373 0.63183014
 0.64883174 0.65482612 0.66147935 0.66237954 0.67199199 0.65163951
 0.64828902 0.638869   0.64652518 0.65197049 0.66050672 0.65280572
 0.65480028 0.66121427 0.67156542 0.63955081 0.65741921 0.65722523
 0.62383253 0.66436694 0.64622304 0.66319858 0.63921026 0.65792406
 0.64427349 0.65627555 0.65785534 0.65005216]",0.37,0.0,0.11071790536872732,0.12833117657820695,0.6241111111111111,0.015403538542235324,0.036444539560168944,0.013,-2.1691075605185945,175,run,myopic_prob
176,[0. 0. 0. ... 0. 0. 0.],0.6553131381644449,"[0.65033503 0.6905152  0.66169255 0.64396847 0.65099867 0.64031793
 0.64995151 0.64202506 0.66629323 0.66010908 0.64639142 0.66407715
 0.67302871 0.65193296 0.65091942 0.65926373 0.6634996  0.64699329
 0.6791577  0.6503568  0.66589444 0.63828143 0.67018453 0.65363988
 0.65587645 0.65708893 0.65074428 0.65166988 0.63988208 0.65383091
 0.64884999 0.63857416 0.6807026  0.65271929 0.65510115 0.66804861
 0.6422679  0.64966992 0.69249591 0.6469633  0.68118416 0.63913631
 0.64866155 0.66033419 0.64667572 0.64300773 0.67453695 0.64994734
 0.66413723 0.65975773 0.63757079 0.64480761 0.64248994 0.63369946
 0.66361664 0.66468294 0.66557469 0.67482218 0.66822861 0.63629116
 0.65909953 0.64533436 0.67819965 0.65096952 0.64502294 0.64257294
 0.65851523 0.65928344 0.65597702 0.67653032 0.66636679 0.63255468
 0.65041001 0.65580731 0.65856075 0.66245334 0.67104259 0.6497789
 0.6508288  0.63970369 0.64848311 0.65098743 0.65962976 0.65374506
 0.65567966 0.6606636  0.67089553 0.64030166 0.65744067 0.65762964
 0.62674971 0.66741444 0.64672001 0.66598686 0.64035652 0.65778035
 0.64314635 0.65721068 0.65808365 0.6499212 ]",0.56,0.5,0.11100799948173432,0.12859287768225716,0.5917777777777777,0.013442078251384925,0.032805357871526226,0.005,-2.177592503535217,176,run,myopic_prob
177,[0. 0. 0. ... 0. 0. 0.],0.6544018561963216,"[0.64974218 0.69065924 0.66120501 0.64270128 0.65039191 0.64067071
 0.65019594 0.63961587 0.66405797 0.66004689 0.64617082 0.66506098
 0.67158095 0.6507253  0.64860571 0.65859455 0.66372582 0.6450563
 0.68016653 0.64978326 0.6612207  0.6358461  0.66828965 0.65203145
 0.6533268  0.65465601 0.64742323 0.65145123 0.64058346 0.65491768
 0.64964253 0.63691497 0.67913616 0.65188173 0.65626316 0.66606753
 0.6434609  0.6499492  0.68892515 0.64630327 0.68146246 0.63687363
 0.64648996 0.65963116 0.64610963 0.63955098 0.6728514  0.65000248
 0.65975138 0.65980687 0.63538306 0.64320586 0.64119056 0.63242436
 0.66286612 0.66310284 0.66553503 0.67064503 0.66601246 0.63407452
 0.66079808 0.64489549 0.67807375 0.65183776 0.64046958 0.6415264
 0.65696824 0.66011012 0.65813166 0.6757459  0.6655568  0.63175825
 0.64903056 0.6548049  0.65716992 0.66306903 0.67304941 0.65050879
 0.65009574 0.63763562 0.64793525 0.65285469 0.65723996 0.65163388
 0.65645338 0.66313216 0.66948362 0.63824909 0.65671238 0.65625359
 0.62494546 0.66450978 0.64553892 0.66542119 0.64081567 0.65614188
 0.64191519 0.65607551 0.65893423 0.65068587]",0.48,-0.5,0.11146932546330027,0.1290362130152315,0.6306666666666666,0.014917244695388816,0.03609045533117404,0.015,-2.184186378640992,177,run,myopic_prob
178,[0. 0. 0. ... 0. 0. 0.],0.6538042188754508,"[0.64911656 0.69035816 0.65667616 0.64030473 0.65118352 0.64114205
 0.64889543 0.63906379 0.65995705 0.65859354 0.64309209 0.66646486
 0.67016143 0.64983116 0.6463007  0.65760464 0.66214041 0.64362295
 0.68364975 0.64968528 0.66080322 0.63454502 0.6698222  0.65086833
 0.64966774 0.64979439 0.65175626 0.64913611 0.64222364 0.65607395
 0.64924815 0.63587981 0.67963952 0.65211357 0.65355014 0.66167875
 0.6439527  0.65135425 0.69105524 0.64140591 0.68216457 0.63489293
 0.64682958 0.66342107 0.64323833 0.63780533 0.67341368 0.65177472
 0.65907518 0.65825824 0.63599903 0.64353058 0.64223743 0.63204517
 0.66116068 0.659804   0.66552844 0.6723776  0.66431021 0.63083558
 0.65665554 0.64524615 0.67878824 0.64897117 0.64126842 0.64042271
 0.65702273 0.65665744 0.66039983 0.67532089 0.66703917 0.63274372
 0.64913318 0.65512038 0.65913985 0.66001198 0.67160909 0.64872628
 0.65279028 0.63541329 0.65039522 0.65339549 0.65641592 0.6502285
 0.65703882 0.66339294 0.6665175  0.64011251 0.65568689 0.65742774
 0.62480298 0.66303793 0.64486005 0.66638546 0.63951341 0.65472997
 0.63968651 0.65550879 0.65628789 0.65140154]",0.5,0.5,0.11193882729959388,0.12948006790847902,0.6302222222222222,0.016075009153003188,0.034956796524587885,0.017,-2.1897062725975083,178,run,myopic_prob
179,[0. 0. 0. ... 0. 0. 0.],0.6538780133749414,"[0.64913664 0.69055559 0.65531133 0.6416599  0.65147371 0.64066919
 0.65018936 0.6387292  0.66112194 0.65715484 0.64381205 0.66566851
 0.67161249 0.65001405 0.64558748 0.65804414 0.66329298 0.64462464
 0.6864247  0.65086145 0.66086248 0.63567445 0.66717974 0.6517236
 0.65140161 0.65121269 0.65142496 0.64906367 0.6418522  0.65622889
 0.64922518 0.63606892 0.68067995 0.65214044 0.65418796 0.66209848
 0.64527306 0.65439059 0.69002964 0.63866921 0.68489414 0.6359603
 0.64742465 0.66353808 0.64477877 0.63383319 0.6731999  0.65287935
 0.6568313  0.65772243 0.6368094  0.6437149  0.64436176 0.63244576
 0.65908346 0.65832196 0.66532069 0.67312012 0.66393547 0.63338445
 0.6548451  0.64538154 0.67928451 0.64639407 0.64187631 0.641162
 0.65931436 0.65792729 0.66100832 0.67696082 0.66646873 0.6334533
 0.65055041 0.65597477 0.65855627 0.65942222 0.67008414 0.64829484
 0.65017083 0.63545523 0.65130556 0.65216492 0.65788706 0.64983737
 0.65461785 0.66030365 0.66103342 0.64084831 0.65732528 0.65988387
 0.62466694 0.66085453 0.64553943 0.66579637 0.63832113 0.6551841
 0.63900058 0.65425218 0.65692979 0.65257199]",0.44,-0.5,0.1121044299724606,0.12984966725669964,0.6081111111111112,0.016915269203451495,0.03742458607575945,0.012,-2.198348512532849,179,run,myopic_prob
180,[0. 0. 0. ... 0. 0. 0.],0.6531361108117836,"[0.64872854 0.68786468 0.65530195 0.6406047  0.65094263 0.63611418
 0.64791248 0.63676655 0.66145444 0.65774038 0.64251739 0.66717297
 0.67038042 0.64985826 0.6424617  0.65520001 0.66483457 0.64261153
 0.68147138 0.65123741 0.65972266 0.63335217 0.66702031 0.65059652
 0.65199768 0.65012315 0.65536708 0.64639288 0.63896087 0.65455251
 0.64531287 0.63583751 0.68055223 0.65222752 0.65303568 0.66282398
 0.6449543  0.65000439 0.68978059 0.63694028 0.68033379 0.63593681
 0.64820743 0.66282385 0.64538979 0.63212664 0.67411436 0.65234891
 0.65484408 0.65702121 0.63483317 0.6434919  0.64300786 0.63321966
 0.6578892  0.65996467 0.66514393 0.6682235  0.66360127 0.63428127
 0.65660882 0.64487187 0.67996674 0.64511217 0.63766113 0.63882369
 0.66158434 0.65821334 0.658304   0.68137344 0.66481521 0.63142361
 0.64943127 0.65468559 0.65963833 0.65979652 0.67264139 0.6490991
 0.64993916 0.63432241 0.65273466 0.65083149 0.6543139  0.6519382
 0.6536157  0.66039936 0.66146771 0.63952523 0.65651462 0.65806215
 0.62249442 0.65735508 0.64929533 0.66396927 0.63707432 0.65450393
 0.63672009 0.65409692 0.65869318 0.65415871]",0.46,0.0,0.11249921593043881,0.13017091616142357,0.6609999999999998,0.009735436209404206,0.03008485404103842,0.025,-2.2048613234903103,180,run,myopic_prob
181,[0. 0. 0. ... 0. 0. 0.],0.6528111470270882,"[0.6482408  0.68644539 0.65505628 0.64062956 0.65094104 0.63242425
 0.64737785 0.63589804 0.66190248 0.65869293 0.64112418 0.66727861
 0.67451572 0.65218802 0.64376542 0.65485985 0.66528149 0.64182138
 0.68243786 0.65206092 0.65877736 0.63161735 0.66510577 0.650334
 0.65215918 0.65145136 0.65303929 0.64475694 0.63689936 0.65685244
 0.64688684 0.63477223 0.67744767 0.65217604 0.64947267 0.66227802
 0.64451593 0.64906273 0.68758721 0.6393164  0.67989106 0.63664731
 0.64915572 0.66277531 0.64782688 0.62951303 0.67457162 0.65346888
 0.65337146 0.65633514 0.63660214 0.63904557 0.6437054  0.63134874
 0.65833823 0.65979292 0.66376366 0.66984028 0.66216373 0.63304538
 0.65090045 0.6457235  0.6796979  0.64363175 0.63852167 0.63727596
 0.65815776 0.65735558 0.66021952 0.68182689 0.66543674 0.63368774
 0.64967912 0.65514804 0.65867903 0.66097523 0.67239981 0.64754539
 0.65268157 0.63119459 0.65085925 0.65201539 0.6558742  0.64949392
 0.65273718 0.66143327 0.66389642 0.63839418 0.65891645 0.66020759
 0.6210691  0.65443165 0.64826368 0.66361637 0.63530899 0.65317163
 0.63611942 0.65298022 0.65814548 0.65478877]",0.51,0.0,0.11283882880747842,0.13049143722708031,0.6469999999999999,0.011666682371185573,0.03182799527527174,0.02,-2.211242391869471,181,run,myopic_prob
182,[0. 0. 0. ... 0. 0. 0.],0.6527778404487006,"[0.64519198 0.68777357 0.65568342 0.64045905 0.65094632 0.62856812
 0.64753272 0.63664605 0.65570619 0.65773901 0.64218667 0.67016067
 0.67242443 0.65399949 0.64262634 0.65387682 0.66544054 0.64329196
 0.68700614 0.65362583 0.65910785 0.6320903  0.66510478 0.64855818
 0.65102291 0.64954875 0.65140066 0.64606015 0.63767416 0.65674731
 0.64755351 0.63617059 0.67844128 0.65309572 0.64810569 0.66262004
 0.64513916 0.64815018 0.68919179 0.63982319 0.68016731 0.63396264
 0.65001033 0.66250451 0.64467572 0.62768436 0.67536689 0.65514125
 0.65273808 0.6567297  0.63901311 0.63736581 0.64225515 0.63380788
 0.65784575 0.65793631 0.66453982 0.67024367 0.6619731  0.62988451
 0.65304738 0.64599057 0.67803358 0.64109036 0.64144751 0.63702198
 0.66053304 0.65879142 0.65866992 0.68476714 0.66499519 0.63197703
 0.65199768 0.65300988 0.65429297 0.66156825 0.6742996  0.64815127
 0.64939783 0.62983561 0.65046521 0.65063903 0.65871878 0.64898214
 0.65230905 0.66199645 0.6639592  0.63891577 0.66463716 0.66275691
 0.62135126 0.65370674 0.64742454 0.66107135 0.63485602 0.65348795
 0.6374727  0.65491147 0.6556005  0.65526622]",0.55,0.5,0.11319580294506862,0.1307474125191798,0.6249999999999999,0.012745377989337952,0.03241893290972155,0.007,-2.2181469691862388,182,run,myopic_prob
183,[0. 0. 0. ... 0. 0. 0.],0.6531028004873503,"[0.64503458 0.68701926 0.65634906 0.64124676 0.65196616 0.62827807
 0.64787276 0.63808801 0.65519507 0.65756723 0.6410219  0.67198043
 0.67277082 0.65291548 0.64205843 0.65373832 0.6661758  0.64204792
 0.68679113 0.65309928 0.65929609 0.63199011 0.66423175 0.64759231
 0.65412662 0.65025325 0.65112913 0.64715233 0.63874002 0.65654228
 0.64703488 0.63803177 0.67980767 0.65376454 0.64894627 0.66440123
 0.64445814 0.65089337 0.69120207 0.63852112 0.67763873 0.63086224
 0.649914   0.6631115  0.64315595 0.629162   0.67556318 0.65557075
 0.65221457 0.65610451 0.63649076 0.63917299 0.64164438 0.63725377
 0.65801181 0.65799631 0.66510743 0.67023015 0.66234701 0.6306467
 0.65382267 0.64695527 0.67905696 0.64378523 0.64272458 0.63642455
 0.66064612 0.6612076  0.65914767 0.68676646 0.66650868 0.63025103
 0.65305119 0.65329506 0.65456404 0.66141649 0.67604371 0.6471105
 0.64864331 0.62830377 0.65061591 0.65227667 0.66165935 0.64927754
 0.65395344 0.66269526 0.66236074 0.64012422 0.66437993 0.66196204
 0.62105726 0.65433552 0.64865887 0.66256026 0.63411955 0.65444147
 0.63877788 0.6558873  0.65297954 0.65690222]",0.57,-0.5,0.11322867888111386,0.1308179608475131,0.6031111111111112,0.017934663192007375,0.040534966328895694,0.01,-2.227048954320946,183,run,myopic_prob
184,[0. 0. 0. ... 0. 0. 0.],0.6521163568847158,"[0.64298085 0.68762156 0.65451625 0.63922752 0.65117331 0.62790708
 0.64564442 0.63689694 0.65584361 0.65844329 0.64022103 0.66892036
 0.66629382 0.6488916  0.63962843 0.65157537 0.66222724 0.64021608
 0.68854909 0.65055999 0.65842154 0.62903391 0.66208051 0.6472082
 0.65576462 0.6474013  0.65138179 0.64589871 0.63887569 0.65621996
 0.64393864 0.63797448 0.67421187 0.65346704 0.6476532  0.66321239
 0.64664364 0.65015893 0.69164992 0.634452   0.67734062 0.62798091
 0.6476069  0.66448272 0.64240847 0.63307554 0.67217467 0.65688348
 0.65086477 0.65569582 0.63516602 0.63912227 0.64053612 0.6328352
 0.66063495 0.66047135 0.66425526 0.66728752 0.66214975 0.62999719
 0.65637827 0.64762259 0.67939724 0.64340391 0.6444145  0.63629456
 0.66092448 0.65736178 0.65732177 0.68647164 0.66598608 0.62788304
 0.65009286 0.65200153 0.65222944 0.66248947 0.67643155 0.64648063
 0.64935926 0.62977187 0.64686404 0.65122893 0.66032674 0.65056385
 0.65457324 0.66101985 0.65935091 0.63539023 0.66402042 0.66215107
 0.61671795 0.65527685 0.64942598 0.65940849 0.6338683  0.65469669
 0.63433332 0.65556712 0.6547865  0.65579304]",0.56,0.0,0.11353452665203456,0.13113280772558703,0.6644444444444443,0.013937828949928744,0.03833312743413451,0.019,-2.233556813434162,184,run,myopic_prob
185,[0. 0. 0. ... 0. 0. 0.],0.6520115262060715,"[0.64309281 0.68417646 0.65431919 0.63994049 0.65257346 0.62803469
 0.6464333  0.63713352 0.65068845 0.65644267 0.6408681  0.66700603
 0.66376672 0.64591182 0.63823156 0.6529058  0.66091258 0.64272934
 0.68475938 0.65003966 0.65938535 0.6266988  0.66137253 0.64629523
 0.65637458 0.64550654 0.64925976 0.64637255 0.63965461 0.65719258
 0.64283311 0.63712624 0.67311786 0.65533318 0.64551774 0.66527859
 0.64820864 0.65152003 0.68986047 0.63697756 0.67710944 0.63018088
 0.64514639 0.66218784 0.64128197 0.63072882 0.67233292 0.65802276
 0.64953251 0.65550561 0.63740282 0.64072572 0.64088302 0.63522912
 0.65933506 0.66034403 0.66447384 0.66796546 0.66240001 0.63093803
 0.65842875 0.64619345 0.68031678 0.64201707 0.64782774 0.63539022
 0.65980668 0.6586764  0.65899795 0.68889786 0.66810489 0.62838455
 0.6500235  0.651161   0.65102551 0.66141429 0.6760147  0.64735188
 0.64993268 0.62912329 0.64930864 0.65195413 0.6625331  0.65185808
 0.6555355  0.65915004 0.66017959 0.63242493 0.66342511 0.66226681
 0.61325328 0.65374094 0.65131064 0.65964543 0.63404467 0.6543589
 0.63489683 0.65569762 0.65399355 0.65690742]",0.58,0.0,0.11385777959611208,0.13139127211716692,0.615111111111111,0.012740461792065706,0.03429958291893517,0.015,-2.239936981238378,185,run,myopic_prob
186,[0. 0. 0. ... 0. 0. 0.],0.6516281439769395,"[0.64391196 0.68232396 0.65631419 0.64092562 0.65325674 0.62917984
 0.64243134 0.63821032 0.64991656 0.65782696 0.6383003  0.66535649
 0.65665015 0.64541448 0.638715   0.65226906 0.66160094 0.64497699
 0.68382464 0.64740134 0.66292612 0.6251529  0.66411269 0.64785946
 0.65727329 0.64770888 0.64831113 0.64510389 0.64296784 0.65879646
 0.64282348 0.63428268 0.67415015 0.65608389 0.64657554 0.66725321
 0.64738903 0.64819796 0.6901474  0.63652568 0.68113427 0.6280477
 0.64735884 0.66350541 0.63997533 0.62860708 0.67253031 0.6618382
 0.64688826 0.65555038 0.63562896 0.63880879 0.63875793 0.63328718
 0.6593876  0.66258986 0.66597502 0.66956439 0.6616123  0.62505511
 0.65472913 0.64732114 0.68099521 0.63939046 0.6420156  0.63423513
 0.66079038 0.65909264 0.65856599 0.68570786 0.66695767 0.62642446
 0.64838959 0.65177875 0.65127819 0.66181524 0.67824309 0.64795031
 0.64934986 0.62739239 0.64859087 0.6542138  0.66111253 0.64817514
 0.65248996 0.65769117 0.66202059 0.62928371 0.66373385 0.6596166
 0.61130905 0.651701   0.65377795 0.65871306 0.6315365  0.6536225
 0.63508456 0.65765036 0.65435483 0.65716179]",0.61,0.0,0.1142084229729382,0.13159026826313983,0.6372222222222222,0.016150800527616988,0.03739198784515358,0.018,-2.2461998568074657,186,run,myopic_prob
187,[1. 0. 0. ... 0. 0. 0.],0.6506826670137473,"[0.64483201 0.68117323 0.65439602 0.63920705 0.65294183 0.63010552
 0.64244705 0.63639642 0.64750849 0.65892013 0.63719198 0.66627718
 0.65364005 0.64471835 0.63681377 0.65002949 0.66058608 0.64100668
 0.68475757 0.64571438 0.66196264 0.62413763 0.66173163 0.64551132
 0.65416794 0.64612849 0.64809984 0.64574588 0.64171563 0.65706584
 0.64087173 0.63188149 0.67417303 0.65537562 0.6453013  0.66757957
 0.64671346 0.64706936 0.6919054  0.63474757 0.67902849 0.62763499
 0.64532292 0.66232237 0.64016798 0.62625987 0.67419327 0.66397849
 0.64536687 0.65500846 0.63361116 0.63691789 0.63841858 0.63226955
 0.65642853 0.65984736 0.66412794 0.66728081 0.6604015  0.62165166
 0.65330584 0.64705669 0.68034052 0.63858502 0.64251118 0.63438391
 0.65696005 0.65895099 0.65862509 0.6822819  0.66833944 0.62269031
 0.6484261  0.65186623 0.65067759 0.66195508 0.67872508 0.6477291
 0.64837822 0.62580285 0.64759132 0.6527646  0.65903936 0.64943405
 0.65102772 0.65614101 0.66196432 0.62961346 0.67084373 0.66134835
 0.60875523 0.65084538 0.65166704 0.65995975 0.63208502 0.65461037
 0.63332357 0.65524483 0.64959816 0.65403083]",0.56,0.0,0.11470968052597397,0.13204591870284074,0.6681111111111109,0.009734753404227492,0.029703004616994648,0.017,-2.2513659470487193,187,run,myopic_prob
188,[0. 0. 0. ... 0. 0. 0.],0.6493470019611296,"[0.64131896 0.67932004 0.65637707 0.63847256 0.65212349 0.62913479
 0.64052628 0.6347355  0.64837525 0.65824697 0.63420661 0.66484013
 0.64787612 0.63935068 0.63344626 0.64894149 0.66324422 0.63931669
 0.68559814 0.64290736 0.66248529 0.62280126 0.66314099 0.64465897
 0.6490351  0.64382216 0.64567772 0.64457059 0.63966359 0.65738145
 0.64136011 0.63116185 0.67293375 0.65728655 0.64326043 0.66685923
 0.64563441 0.64518564 0.68946765 0.63046035 0.679302   0.62574904
 0.64476855 0.6618796  0.64029759 0.62266115 0.67235241 0.66740436
 0.64656213 0.65309611 0.63287691 0.63421782 0.6372029  0.62938315
 0.65474439 0.6580281  0.66161351 0.66670994 0.66093523 0.61930189
 0.65081919 0.6469807  0.68081205 0.63739005 0.64283217 0.63134694
 0.65540058 0.65933515 0.65911165 0.68006638 0.67047998 0.6182939
 0.64642241 0.65136456 0.64868813 0.66315352 0.67616366 0.6469061
 0.64843428 0.62404034 0.64707146 0.65356769 0.65348892 0.64603836
 0.6483131  0.65516253 0.65789364 0.62956488 0.66517645 0.66039086
 0.60696098 0.64802133 0.64982077 0.66108788 0.62913765 0.65506398
 0.62867354 0.65407297 0.6493704  0.6534886 ]",0.55,0.0,0.11498709015324121,0.13232042575830158,0.6608888888888887,0.014284830540728216,0.035123214379057285,0.008,-2.257607822069013,188,run,myopic_prob
